"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"6103","Castle Mini Figures",1988,"Castle","Accessories",42,6,"http://images.brickset.com/sets/images/6103-1.jpg",3.75,6.75,NA,NA,"Box","Retail"
"6309","Town Mini-Figures",1988,"Town","Accessories",37,6,"http://images.brickset.com/sets/images/6309-1.jpg",NA,6,NA,NA,"Box","Retail"
"6315","Road Signs",1988,"Town","Accessories",11,NA,"http://images.brickset.com/sets/images/6315-1.jpg",1.5,3,NA,NA,"Box","Retail"
"6316","Flags and Fences",1988,"Town","Accessories",38,NA,"http://images.brickset.com/sets/images/6316-1.jpg",2.5,4,NA,NA,"Box","Retail"
"6317","Trees and Flowers",1988,"Town","Accessories",24,NA,"http://images.brickset.com/sets/images/6317-1.jpg",2.5,4,NA,NA,"Box","Retail"
"6356","Med-Star Rescue Plane",1988,"Town","Medical",159,3,"http://images.brickset.com/sets/images/6356-1.jpg",NA,15.5,NA,NA,"Box","Retail"
"6357","Stunt 'Copter N' Truck",1988,"Town","Vehicles",177,2,"http://images.brickset.com/sets/images/6357-1.jpg",NA,17,NA,NA,"Box","Retail"
"6394","Metro Park & Service Tower",1988,"Town","Shops and Services",620,6,"http://images.brickset.com/sets/images/6394-1.jpg",NA,58.25,NA,NA,"Box","Retail"
"6395","Victory Lap Raceway",1988,"Town","Racing",606,13,"http://images.brickset.com/sets/images/6395-1.jpg",NA,58.25,NA,NA,"Box","Retail"
"6524","Blizzard Blazer",1988,"Town","Maintenance",50,1,"http://images.brickset.com/sets/images/6524-1.jpg",2.5,4,NA,NA,"Box","Retail"
"6642","Police Helicopter",1988,"Town","Police",66,1,"http://images.brickset.com/sets/images/6642-1.jpg",NA,15,NA,NA,"Box","Retail"
"6783","Sonar Transmitting Cruiser",1988,"Space","Classic",363,3,"http://images.brickset.com/sets/images/6783-1.jpg",NA,50,NA,NA,"Box","Retail"
"6921","Monorail Accessory Track",1988,"Space","Futuron",46,NA,"http://images.brickset.com/sets/images/6921-1.jpg",NA,34.95,NA,NA,"Box","Retail"
"8712","Technic Figures",1988,"Technic","Supplementary",10,3,"http://images.brickset.com/sets/images/8712-1.jpg",NA,8.25,NA,NA,"Box","Retail"
"9058","Large Building Plates",1988,"Dacta","",2,NA,"http://images.brickset.com/sets/images/9058-1.jpg",NA,22,NA,NA,"Not specified","Not specified"
"0011","2 For 1 Bonus Offer",1987,"Castle","Bonus/Value Pack",151,NA,"http://images.brickset.com/sets/images/0011-3.jpg",NA,1.5,NA,NA,"Box","Retail - limited"
"2020","Duck Rattle - Teether",1987,"Duplo","Baby",1,NA,"http://images.brickset.com/sets/images/2020-1.jpg",NA,5,NA,NA,"Not specified","Not specified"
"2070","Telephone Rattle",1987,"Duplo","Baby",3,NA,"http://images.brickset.com/sets/images/2070-1.jpg",NA,18.5,NA,NA,"Not specified","Not specified"
"2714","Train Crossings",1987,"Duplo","Trains",4,NA,"http://images.brickset.com/sets/images/2714-1.jpg",NA,7.5,NA,NA,"Not specified","Not specified"
"3674","Bonny Bunny's New House",1987,"Fabuland","",44,2,"http://images.brickset.com/sets/images/3674-1.jpg",NA,14.75,NA,NA,"Not specified","Not specified"
"3682","Fire Station",1987,"Fabuland","",149,3,"http://images.brickset.com/sets/images/3682-1.jpg",NA,39.75,NA,NA,"Not specified","Not specified"
"4010","Police Rescue Boat",1987,"Boats","",83,2,"http://images.brickset.com/sets/images/4010-1.jpg",NA,15.5,NA,NA,"Box","Retail"
"4020","Fire Fighter",1987,"Boats","",206,3,"http://images.brickset.com/sets/images/4020-1.jpg",NA,28.5,NA,NA,"Box","Retail"
"4030","Cargo Carrier",1987,"Boats","",323,3,"http://images.brickset.com/sets/images/4030-1.jpg",NA,44,NA,NA,"Box","Retail"
"5000","Replacement Motor 4.5 V",1987,"Service Packs","",1,NA,"http://images.brickset.com/sets/images/5000-1.jpg",NA,7,NA,NA,"Polybag","LEGO exclusive"
"5005","Battery Box Grey 4.5 V for use with Basic set 816",1987,"Service Packs","",1,NA,"http://images.brickset.com/sets/images/5005-1.jpg",NA,5.75,NA,NA,"Polybag","LEGO exclusive"
"5033","Light and Sound 1 x 4 Lighting Brick and 4 Colour Globes",1987,"Service Packs","",5,NA,"http://images.brickset.com/sets/images/5033-1.jpg",NA,5.5,NA,NA,"Polybag","LEGO exclusive"
"5061","Train Connector Leads 25 and 75 cm",1987,"Service Packs","Trains",6,NA,"http://images.brickset.com/sets/images/5061-1.jpg",NA,3.5,NA,NA,"Polybag","LEGO exclusive"
"5100","Battery Box (Tube) 4.5 V",1987,"Service Packs","",1,NA,"http://images.brickset.com/sets/images/5100-1.jpg",NA,8,NA,NA,"Polybag","LEGO exclusive"
"5101","Motor 4.5 V",1987,"Service Packs","",1,NA,"http://images.brickset.com/sets/images/5101-1.jpg",NA,12.5,NA,NA,"Polybag","LEGO exclusive"
"5102","Pneumatic Tube Black and Grey 60 and 100 cm",1987,"Service Packs","Technic",2,NA,"http://images.brickset.com/sets/images/5102-1.jpg",NA,2,NA,NA,"Polybag","LEGO exclusive"
"5103","Pneumatic Spring Cylinder 48 mm Red",1987,"Service Packs","Technic",1,NA,"http://images.brickset.com/sets/images/5103-1.jpg",NA,2,NA,NA,"Polybag","LEGO exclusive"
"5104","Pneumatic Piston Cylinder 48 mm Yellow",1987,"Service Packs","Technic",1,NA,"http://images.brickset.com/sets/images/5104-1.jpg",NA,2,NA,NA,"Polybag","LEGO exclusive"
"5105","Pneumatic Piston Cylinder 64 mm Yellow",1987,"Service Packs","Technic",1,NA,"http://images.brickset.com/sets/images/5105-1.jpg",NA,2.5,NA,NA,"Polybag","LEGO exclusive"
"5106","Two-Way Valve and Non-Return Valve",1987,"Service Packs","Technic",2,NA,"http://images.brickset.com/sets/images/5106-1.jpg",NA,3.5,NA,NA,"Polybag","LEGO exclusive"
"5161","16 Inverted Slope Bricks",1987,"Service Packs","",16,NA,"http://images.brickset.com/sets/images/5161-1.jpg",NA,3,NA,NA,"Polybag","LEGO exclusive"
"5168","Digger Bucket Assembly",1987,"Service Packs","",4,NA,"http://images.brickset.com/sets/images/5168-1.jpg",NA,3,NA,NA,"Polybag","LEGO exclusive"
"5171","Decorated Elements",1987,"Service Packs","",28,NA,"http://images.brickset.com/sets/images/5171-1.jpg",NA,3,NA,NA,"Polybag","LEGO exclusive"
"5172","Round Bricks, Rocket Noses and Tails",1987,"Service Packs","",30,NA,"http://images.brickset.com/sets/images/5172-1.jpg",2.77,3.5,NA,NA,"Polybag","LEGO exclusive"
"5173","Space Wings, Sloping Frames, Space Motors and Seats",1987,"Service Packs","Space",19,NA,"http://images.brickset.com/sets/images/5173-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5174","Wheels and Bearings (Grooved Tyres and Hubs)",1987,"Service Packs","",28,NA,"http://images.brickset.com/sets/images/5174-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5175","Space Equipment",1987,"Service Packs","Space",26,NA,"http://images.brickset.com/sets/images/5175-1.jpg",NA,3.5,NA,NA,"Polybag","LEGO exclusive"
"5176","Transparent Bricks",1987,"Service Packs","",19,NA,"http://images.brickset.com/sets/images/5176-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5177","Town and Space Tools",1987,"Service Packs","",35,NA,"http://images.brickset.com/sets/images/5177-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5178","Plane Accessories",1987,"Service Packs","Town",23,NA,"http://images.brickset.com/sets/images/5178-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5180","Airport T-Junction and Circle Base Plates",1987,"Service Packs","",2,NA,"http://images.brickset.com/sets/images/5180-1.jpg",NA,6,NA,NA,"Polybag","LEGO exclusive"
"5181","Two Straight Airport Runways",1987,"Service Packs","",2,NA,"http://images.brickset.com/sets/images/5181-1.jpg",NA,6,NA,NA,"Polybag","LEGO exclusive"
"5231","20 Technic Beams and Plates Yellow",1987,"Service Packs","",20,NA,"http://images.brickset.com/sets/images/5231-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5232","20 Technic Beams and Plates Blue",1987,"Service Packs","",18,NA,"http://images.brickset.com/sets/images/5232-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5239","34 Cross Axles",1987,"Service Packs","",34,NA,"http://images.brickset.com/sets/images/5239-1.jpg",NA,3.25,NA,NA,"Polybag","LEGO exclusive"
"5240","6 Wheel Hubs and Tyres 24 mm (4) and 43 mm (2)",1987,"Service Packs","",12,NA,"http://images.brickset.com/sets/images/5240-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"5241","Gear Rack and Wheels, Wedge-Belt and Crown Wheels",1987,"Service Packs","",20,NA,"http://images.brickset.com/sets/images/5241-1.jpg",NA,3.25,NA,NA,"Polybag","LEGO exclusive"
"5242","Differential Housing and Steering Elements",1987,"Service Packs","",19,NA,"http://images.brickset.com/sets/images/5242-1.jpg",NA,3.5,NA,NA,"Polybag","LEGO exclusive"
"5243","70 Chain Links",1987,"Service Packs","",70,NA,"http://images.brickset.com/sets/images/5243-1.jpg",NA,3.5,NA,NA,"Polybag","LEGO exclusive"
"5244","54 Crawler Track Links",1987,"Service Packs","",54,NA,"http://images.brickset.com/sets/images/5244-1.jpg",NA,3,NA,NA,"Polybag","LEGO exclusive"
"5246","2 Tyres and Hubs 81 mm",1987,"Service Packs","",4,NA,"http://images.brickset.com/sets/images/5246-1.jpg",NA,4.75,NA,NA,"Polybag","LEGO exclusive"
"5247","Bushes, Piston Rods and Toggle Joints",1987,"Service Packs","",66,NA,"http://images.brickset.com/sets/images/5247-1.jpg",NA,3,NA,NA,"Polybag","LEGO exclusive"
"5249","20 Technic Beams and Plates Red",1987,"Service Packs","",20,NA,"http://images.brickset.com/sets/images/5249-1.jpg",NA,2.75,NA,NA,"Polybag","LEGO exclusive"
"6017","King's Oarsmen",1987,"Castle","Lion Knights",45,2,"http://images.brickset.com/sets/images/6017-1.jpg",2.5,3.75,NA,NA,"Box","Retail"
"6049","Viking Voyager",1987,"Castle","Lion Knights",99,5,"http://images.brickset.com/sets/images/6049-1.jpg",NA,11,NA,NA,"Box","Retail"
"6062","Battering Ram",1987,"Castle","Black Falcons",236,6,"http://images.brickset.com/sets/images/6062-1.jpg",NA,19.95,NA,NA,"Box","Retail"
"6066","Camouflaged Outpost",1987,"Castle","Forestmen",225,6,"http://images.brickset.com/sets/images/6066-1.jpg",NA,23,NA,NA,"Box","Retail"
"6358","Snorkel Squad",1987,"Town","Fire",153,2,"http://images.brickset.com/sets/images/6358-1.jpg",NA,13.5,NA,NA,"Box","Retail"
"6380","Emergency Treatment Center",1987,"Town","Medical",308,5,"http://images.brickset.com/sets/images/6380-1.jpg",NA,29.75,NA,NA,"Box","Retail"
"6381","Motor Speedway",1987,"Town","Racing",205,5,"http://images.brickset.com/sets/images/6381-1.jpg",NA,23,NA,NA,"Box","Retail"
"6393","Big Rig Truck Stop",1987,"Town","Shops and Services",621,5,"http://images.brickset.com/sets/images/6393-1.jpg",NA,52.75,NA,NA,"Box","Retail - limited"
"6501","Sport Convertible",1987,"Town","Vehicles",30,1,"http://images.brickset.com/sets/images/6501-1.jpg",1.5,NA,NA,NA,"Box","Retail"
"6523","Red Cross",1987,"Town","Medical",51,1,"http://images.brickset.com/sets/images/6523-1.jpg",1.5,NA,NA,NA,"Box","Retail"
"6641","4-Wheelin' Truck",1987,"Town","Vehicles",81,1,"http://images.brickset.com/sets/images/6641-1.jpg",NA,6.5,NA,NA,"Box","Retail"
"6687","Turbo Prop I",1987,"Town","Flight",78,2,"http://images.brickset.com/sets/images/6687-1.jpg",5,6.48,NA,NA,"Box","Retail"
"6808","Galaxy Trekkor",1987,"Space","Classic",29,1,"http://images.brickset.com/sets/images/6808-1.jpg",1.5,NA,NA,NA,"Box","Retail"
"6809","XT-5 and Droid",1987,"Space","Classic",52,2,"http://images.brickset.com/sets/images/6809-1.jpg",1.5,NA,NA,NA,"Box","Retail"
"6827","Strata Scooter",1987,"Space","Classic",35,1,"http://images.brickset.com/sets/images/6827-1.jpg",2.5,NA,NA,NA,"Box","Retail"
"6953","Cosmic Laser Launcher",1987,"Space","Futuron",208,3,"http://images.brickset.com/sets/images/6953-1.jpg",NA,30,NA,NA,"Box","Retail"
"6954","Renegade",1987,"Space","Blacktron",313,2,"http://images.brickset.com/sets/images/6954-1.jpg",NA,30,NA,NA,"Box","Retail - limited"
"1000","Mosaic Set",1986,"Dacta","",191,NA,"http://images.brickset.com/sets/images/1000-1.jpg",NA,46.75,NA,NA,"Not specified","Not specified"
"1014","Mosaic Set (Pets: dogs, cats, hens, rabbits)",1986,"Dacta","",80,NA,"http://images.brickset.com/sets/images/1014-2.jpg",NA,29.15,NA,NA,"Not specified","Not specified"
"1019","Mosaic Set (Lion)",1986,"Dacta","",20,NA,"http://images.brickset.com/sets/images/1019-1.jpg",NA,8.25,NA,NA,"Not specified","Not specified"
"1090","Technic Control 1",1986,"Dacta","",404,NA,"http://images.brickset.com/sets/images/1090-1.jpg",NA,140,NA,NA,"Not specified","Not specified"
"1092","Technic Control II",1986,"Dacta","",463,NA,"http://images.brickset.com/sets/images/1092-1.jpg",NA,191,NA,NA,"Not specified","Not specified"
"1555","Santa Claus",1986,"Basic","Seasonal",19,NA,"http://images.brickset.com/sets/images/1555-1.jpg",NA,1,NA,NA,"Polybag","Retail - limited"
"2770","Play House",1986,"Duplo","",64,5,"http://images.brickset.com/sets/images/2770-1.jpg",NA,69,NA,NA,"Not specified","Not specified"
"3633","Motor Boat with Walter Walrus",1986,"Fabuland","",13,1,"http://images.brickset.com/sets/images/3633-1.jpg",NA,5.25,NA,NA,"Not specified","Not specified"
"3644","Mike Monkey and his Taxi",1986,"Fabuland","",10,2,"http://images.brickset.com/sets/images/3644-1.jpg",NA,6.55,NA,NA,"Not specified","Not specified"
"3668","Merry-Go-Round with Ticket Booth",1986,"Fabuland","",42,3,"http://images.brickset.com/sets/images/3668-1.jpg",NA,17.75,NA,NA,"Not specified","Not specified"
"3679","Flour Mill and Shop",1986,"Fabuland","",73,2,"http://images.brickset.com/sets/images/3679-1.jpg",NA,26.75,NA,NA,"Not specified","Not specified"
"3718","Outdoor Cafe with Bonnie Bunny",1986,"Fabuland","",6,1,"http://images.brickset.com/sets/images/3718-1.jpg",NA,2.25,NA,NA,"Not specified","Not specified"
"3796","Patricia Piglet at her Bakery",1986,"Fabuland","",30,1,"http://images.brickset.com/sets/images/3796-1.jpg",NA,3.35,NA,NA,"Not specified","Not specified"
"6012","Siege Cart",1986,"Castle","Lion Knights",54,2,"http://images.brickset.com/sets/images/6012-1.jpg",2.5,3.5,NA,NA,"Box","Retail"
"6023","Maiden's Cart",1986,"Castle","Lion Knights",43,2,"http://images.brickset.com/sets/images/6023-1.jpg",3.75,5.5,NA,NA,"Box","Retail"
"6067","Guarded Inn",1986,"Castle","Lion Knights",248,4,"http://images.brickset.com/sets/images/6067-1.jpg",NA,19.75,NA,NA,"Box","Retail"
"6074","Black Falcon's Fortress",1986,"Castle","Black Falcons",430,6,"http://images.brickset.com/sets/images/6074-1.jpg",25,35,NA,NA,"Box","Retail"
"6301","Town Mini-Figures",1986,"Town","Accessories",32,6,"http://images.brickset.com/sets/images/6301-1.jpg",NA,5.5,NA,NA,"Box","Retail"
"6310","Road Plates, Junction",1986,"Town","Accessories",2,NA,"http://images.brickset.com/sets/images/6310-1.jpg",NA,5.75,NA,NA,"Shrink-wrapped","Retail"
"6311","Road Plates, Curved",1986,"Town","Accessories",2,NA,"http://images.brickset.com/sets/images/6311-1.jpg",3.75,5.75,NA,NA,"Shrink-wrapped","Retail"
"6312","Road Plates, Straight",1986,"Town","Accessories",2,NA,"http://images.brickset.com/sets/images/6312-1.jpg",3.75,5.75,NA,NA,"Shrink-wrapped","Retail"
"6313","Road Plates, Cross",1986,"Town","Accessories",2,NA,"http://images.brickset.com/sets/images/6313-1.jpg",NA,5.75,NA,NA,"Shrink-wrapped","Retail"
"6359","Horse Trailer",1986,"Town","Leisure",141,1,"http://images.brickset.com/sets/images/6359-1.jpg",NA,12.75,NA,NA,"Box","Retail"
"6360","Weekend Cottage",1986,"Town","Leisure",113,2,"http://images.brickset.com/sets/images/6360-1.jpg",NA,12.75,NA,NA,"Box","Retail"
"6361","Mobile Crane",1986,"Town","Vehicles",163,1,"http://images.brickset.com/sets/images/6361-1.jpg",NA,12.75,NA,NA,"Box","Retail"
"6378","Shell Service Station",1986,"Town","Shops and Services",291,2,"http://images.brickset.com/sets/images/6378-1.jpg",NA,25.5,NA,NA,"Box","Retail"
"6379","Riding Stable",1986,"Town","Leisure",275,2,"http://images.brickset.com/sets/images/6379-1.jpg",NA,26,NA,NA,"Box","Retail"
"6480","Hook and Ladder Truck",1986,"Town","Fire",118,1,"http://images.brickset.com/sets/images/6480-1.jpg",NA,20,NA,NA,"Box","Retail"
"6702","Minifig Pack",1986,"Space","Classic",56,6,"http://images.brickset.com/sets/images/6702-1.jpg",NA,5,NA,NA,"Box","Retail"
"800","Extra Bricks Red",1986,"Basic","Supplementaries",120,NA,"http://images.brickset.com/sets/images/800-2.jpg",NA,4.75,NA,NA,"Not specified","Not specified"
"801","Extra Bricks Blue",1986,"Basic","Supplementaries",82,NA,"http://images.brickset.com/sets/images/801-2.jpg",NA,4.75,NA,NA,"Not specified","Not specified"
"802","Extra Bricks White",1986,"Basic","Supplementaries",30,NA,"http://images.brickset.com/sets/images/802-2.jpg",NA,4.75,NA,NA,"Not specified","Not specified"
"814","Baseplates, Green, Red and Yellow",1986,"Basic","Supplementaries",3,NA,"http://images.brickset.com/sets/images/814-1.jpg",NA,3.9,NA,NA,"Not specified","Not specified"
"815","Baseplate, Grey",1986,"Basic","Supplementaries",1,NA,"http://images.brickset.com/sets/images/815-1.jpg",NA,7.5,NA,NA,"Shrink-wrapped","Retail"
"816","Lighting Bricks, 4.5V",1986,"Basic","Supplementaries",18,NA,"http://images.brickset.com/sets/images/816-1.jpg",NA,9.5,NA,NA,"Not specified","Not specified"
"8842","Go-Kart",1986,"Technic","",281,NA,"http://images.brickset.com/sets/images/8842-1.jpg",NA,25,NA,NA,"Box","Retail"
"1030","Technic I Simple Machines Set",1985,"Dacta","Technic",179,NA,"http://images.brickset.com/sets/images/1030-1.jpg",NA,75,NA,NA,"Not specified","Not specified"
"1551","Duck",1985,"Basic","",6,NA,"http://images.brickset.com/sets/images/1551-1.jpg",NA,0.4,NA,NA,"Polybag","Retail - limited"
"1965","Building Set, Trial Size Offer",1985,"Basic","",32,1,"http://images.brickset.com/sets/images/1965-1.jpg",NA,1.5,NA,NA,"Not specified","Not specified"
"3625","Sandy Seagull's Aeroplane",1985,"Fabuland","",8,1,"http://images.brickset.com/sets/images/3625-1.jpg",NA,5.25,NA,NA,"Not specified","Not specified"
"3631","The Fabuland Big Band Peter Pig and Gabriel Gorilla",1985,"Fabuland","",30,2,"http://images.brickset.com/sets/images/3631-1.jpg",NA,5.25,NA,NA,"Not specified","Not specified"
"3641","Car and Camper",1985,"Fabuland","",22,1,"http://images.brickset.com/sets/images/3641-1.jpg",NA,6.55,NA,NA,"Not specified","Not specified"
"3643","Police Van",1985,"Fabuland","",9,2,"http://images.brickset.com/sets/images/3643-1.jpg",NA,6.55,NA,NA,"Not specified","Not specified"
"3660","Fisherman's Wharf",1985,"Fabuland","",25,1,"http://images.brickset.com/sets/images/3660-1.jpg",NA,11,NA,NA,"Not specified","Not specified"
"3673","Paddle Steamer",1985,"Fabuland","",61,3,"http://images.brickset.com/sets/images/3673-1.jpg",NA,20,NA,NA,"Not specified","Not specified"
"3681","Amusement Park",1985,"Fabuland","",99,4,"http://images.brickset.com/sets/images/3681-1.jpg",NA,33.35,NA,NA,"Not specified","Not specified"
"3714","Workman and Barrow",1985,"Fabuland","",6,1,"http://images.brickset.com/sets/images/3714-1.jpg",NA,2.25,NA,NA,"Not specified","Not specified"
"3715","Hannah's Flower Stand",1985,"Fabuland","",14,1,"http://images.brickset.com/sets/images/3715-1.jpg",NA,2.25,NA,NA,"Not specified","Not specified"
"3716","Telephone",1985,"Fabuland","",8,1,"http://images.brickset.com/sets/images/3716-1.jpg",NA,2.25,NA,NA,"Not specified","Not specified"
"3792","Bedroom",1985,"Fabuland","",14,1,"http://images.brickset.com/sets/images/3792-1.jpg",NA,3.35,NA,NA,"Not specified","Not specified"
"3794","Police Motorcycle",1985,"Fabuland","",14,1,"http://images.brickset.com/sets/images/3794-1.jpg",NA,3.35,NA,NA,"Not specified","Not specified"
"3795","Catherine Cat in her Kitchen",1985,"Fabuland","",28,1,"http://images.brickset.com/sets/images/3795-1.jpg",NA,3.35,NA,NA,"Not specified","Not specified"
"6102","Castle Mini Figures",1985,"Castle","Accessories",36,6,"http://images.brickset.com/sets/images/6102-1.jpg",NA,5.5,NA,NA,"Box","Retail"
"6368","Jet Airliner",1985,"Town","Flight",136,2,"http://images.brickset.com/sets/images/6368-1.jpg",NA,12.75,NA,NA,"Box","Retail"
"6377","Delivery Center",1985,"Town","Flight",305,4,"http://images.brickset.com/sets/images/6377-1.jpg",NA,25.5,NA,NA,"Box","Retail - limited"
"6385","Fire House-I",1985,"Town","Fire",407,3,"http://images.brickset.com/sets/images/6385-1.jpg",NA,43,NA,NA,"Box","Retail"
"6392","Airport",1985,"Town","Flight",530,8,"http://images.brickset.com/sets/images/6392-1.jpg",NA,52.75,NA,NA,"Box","Retail"
"6688","Ambulance",1985,"Town","Medical",72,2,"http://images.brickset.com/sets/images/6688-1.jpg",NA,6.6,NA,NA,"Box","Retail"
"6952","Solar Power Transporter",1985,"Space","Classic",317,5,"http://images.brickset.com/sets/images/6952-1.jpg",NA,36.5,NA,NA,"Box","Retail"
"7722","Steam Cargo Train Set",1985,"Trains","4.5/12 V",495,3,"http://images.brickset.com/sets/images/7722-1.jpg",NA,68.5,NA,NA,"Box","Retail"
